,entrezgene_id,KEGG_family,KEGG_node,KEGG_subnode
1676,100538001,dre04030,Rhodopsin family,CC Chemokine
1677,796724,dre04030,Rhodopsin family,CXC Chemokine
1678,797181,dre04030,Rhodopsin family,CXC Chemokine
1679,654692,dre04030,Rhodopsin family,CXC Chemokine
1680,791973,dre04030,Rhodopsin family,CXC Chemokine
1681,799527,dre04030,Rhodopsin family,CXC Chemokine
1682,140747,dre04030,Rhodopsin family,CXC Chemokine
1683,114447,dre04030,Rhodopsin family,CXC Chemokine
1684,100537421,dre04030,Rhodopsin family,CXC Chemokine
1685,561050,dre04030,Rhodopsin family,CXC Chemokine
1686,100000764,dre04030,Rhodopsin family,CXC Chemokine
1687,793479,dre04030,Rhodopsin family,C Chemokine
1688,793148,dre04030,Rhodopsin family,C Chemokine
1689,553500,dre04030,Rhodopsin family,C Chemokine
1690,100329796,dre04030,Rhodopsin family,C Chemokine
1691,101883597,dre04030,Rhodopsin family,C Chemokine
1692,568153,dre04030,Rhodopsin family,Chemokine like
1693,557341,dre04030,Rhodopsin family,Chemokine like
1694,795295,dre04030,Rhodopsin family,Chemokine like
1695,795365,dre04030,Rhodopsin family,Chemokine like
1696,795147,dre04030,Rhodopsin family,Chemokine like
1697,100004124,dre04030,Rhodopsin family,Chemokine like
1698,100003922,dre04030,Rhodopsin family,Purine / pyrimidine
1699,100537284,dre04030,Rhodopsin family,Purine / pyrimidine
1700,571633,dre04030,Rhodopsin family,Purine / pyrimidine
1701,799661,dre04030,Rhodopsin family,Purine / pyrimidine
1702,799741,dre04030,Rhodopsin family,Purine / pyrimidine
1703,368435,dre04030,Rhodopsin family,Purine / pyrimidine
1704,566099,dre04030,Rhodopsin family,Purine / pyrimidine
1705,566497,dre04030,Rhodopsin family,Purine / pyrimidine
1706,100007926,dre04030,Rhodopsin family,Purine / pyrimidine
1707,100149618,dre04030,Rhodopsin family,Purine / pyrimidine
1708,100329592,dre04030,Rhodopsin family,Purine / pyrimidine
1709,793750,dre04030,Rhodopsin family,Purine / pyrimidine
1710,100147937,dre04030,Rhodopsin family,Purine / pyrimidine
1711,100150997,dre04030,Rhodopsin family,Adenosine
1712,562364,dre04030,Rhodopsin family,Adenosine
1713,571410,dre04030,Rhodopsin family,Adenosine
1714,108179103,dre04030,Rhodopsin family,Adenosine
1715,100007535,dre04030,Rhodopsin family,Adenosine
1716,561701,dre04030,Rhodopsin family,Adenosine
1717,566118,dre04030,Rhodopsin family,Adenosine
1718,560100,dre04030,Rhodopsin family,Adenosine
1719,101882633,dre04030,Rhodopsin family,Adenosine
1720,556711,dre04030,Rhodopsin family,Arachidonylglycine
1721,797190,dre04030,Rhodopsin family,Bile acid
1722,100000545,dre04030,Rhodopsin family,Bile acid
1723,553675,dre04030,Rhodopsin family,Cysteinyl leukotriene
1724,100334963,dre04030,Rhodopsin family,Cysteinyl leukotriene
1725,563111,dre04030,Rhodopsin family,Cysteinyl leukotriene
1726,100004739,dre04030,Rhodopsin family,Cysteinyl leukotriene
1727,100004095,dre04030,Rhodopsin family,Free fatty acid
1728,100535798,dre04030,Rhodopsin family,Free fatty acid
1729,571502,dre04030,Rhodopsin family,Free fatty acid
1730,100004033,dre04030,Rhodopsin family,Free fatty acid
1731,794045,dre04030,Rhodopsin family,Free fatty acid
1732,100126017,dre04030,Rhodopsin family,Free fatty acid
1733,100329657,dre04030,Rhodopsin family,Leukotriene
1734,100535037,dre04030,Rhodopsin family,Leukotriene
1735,108190685,dre04030,Rhodopsin family,Leukotriene
1736,100005461,dre04030,Rhodopsin family,Leukotriene
1737,100005512,dre04030,Rhodopsin family,Leukotriene
1738,100537296,dre04030,Rhodopsin family,Leukotriene
1739,100535026,dre04030,Rhodopsin family,Leukotriene
1740,368461,dre04030,Rhodopsin family,Lysophosphatidic acid
1741,567956,dre04030,Rhodopsin family,Lysophosphatidic acid
1742,445184,dre04030,Rhodopsin family,Lysophosphatidic acid
1743,102216338,dre04030,Rhodopsin family,Lysophosphatidic acid
1744,794698,dre04030,Rhodopsin family,Lysophosphatidic acid
1745,571773,dre04030,Rhodopsin family,Lysophosphatidic acid
1746,101884764,dre04030,Rhodopsin family,Lysophosphatidic acid
1747,110437788,dre04030,Rhodopsin family,Lysophosphatidic acid
1748,793909,dre04030,Rhodopsin family,Lysophosphatidylinositol
1749,335288,dre04030,Rhodopsin family,Lysophosphatidylserine
1750,446120,dre04030,Rhodopsin family,Lysophosphatidylserine
1751,791765,dre04030,Rhodopsin family,Lysophosphatidylserine
1752,100037375,dre04030,Rhodopsin family,Lysophosphatidylserine
1753,100151331,dre04030,Rhodopsin family,Lysophosphatidylserine
1754,100001479,dre04030,Rhodopsin family,Oleoylethanolamide
1755,103909118,dre04030,Rhodopsin family,Prostaglandin
1756,100003535,dre04030,Rhodopsin family,Prostaglandin
1757,564945,dre04030,Rhodopsin family,Prostaglandin
1758,559315,dre04030,Rhodopsin family,Prostaglandin
1759,570410,dre04030,Rhodopsin family,Prostaglandin
1760,393608,dre04030,Rhodopsin family,Prostaglandin
1761,100000544,dre04030,Rhodopsin family,Prostaglandin
1762,562469,dre04030,Rhodopsin family,Prostaglandin
1763,100005416,dre04030,Rhodopsin family,Prostaglandin
1764,560057,dre04030,Rhodopsin family,Prostaglandin
1765,571808,dre04030,Rhodopsin family,Prostaglandin
1766,561406,dre04030,Rhodopsin family,Prostacyclin
1767,64617,dre04030,Rhodopsin family,Sphingolipid
1768,170457,dre04030,Rhodopsin family,Sphingolipid
1769,100332187,dre04030,Rhodopsin family,Sphingolipid
1770,798390,dre04030,Rhodopsin family,Sphingolipid
1771,402857,dre04030,Rhodopsin family,Sphingolipid
1772,492350,dre04030,Rhodopsin family,Sphingolipid
1773,780835,dre04030,Rhodopsin family,Sphingolipid
1774,102216340,dre04030,Rhodopsin family,Thromboxane
1775,30295,dre04030,Rhodopsin family,Opsin
1776,30459,dre04030,Rhodopsin family,Opsin
1777,30504,dre04030,Rhodopsin family,Opsin
1778,562845,dre04030,Rhodopsin family,Opsin
1779,30503,dre04030,Rhodopsin family,Opsin
1780,360152,dre04030,Rhodopsin family,Opsin
1781,360151,dre04030,Rhodopsin family,Opsin
1782,30582,dre04030,Rhodopsin family,Opsin
1783,30435,dre04030,Rhodopsin family,Opsin
1784,30413,dre04030,Rhodopsin family,Opsin
1785,436716,dre04030,Rhodopsin family,Opsin
1786,100331083,dre04030,Rhodopsin family,Opsin
1787,368725,dre04030,Rhodopsin family,Opsin
1788,561815,dre04030,Rhodopsin family,Opsin
1789,100331536,dre04030,Rhodopsin family,Opsin
1790,560921,dre04030,Rhodopsin family,Opsin
1791,100334480,dre04030,Rhodopsin family,Opsin
1792,58109,dre04030,Rhodopsin family,Opsin
1793,568691,dre04030,Rhodopsin family,Opsin
1794,359832,dre04030,Rhodopsin family,Opsin
1795,102031125,dre04030,Rhodopsin family,Opsin
1796,102031126,dre04030,Rhodopsin family,Opsin
1797,352918,dre04030,Rhodopsin family,Opsin
1798,571624,dre04030,Rhodopsin family,Opsin
1799,100331502,dre04030,Rhodopsin family,Opsin
1800,563080,dre04030,Rhodopsin family,Opsin
1801,100884131,dre04030,Rhodopsin family,Opsin
1802,564181,dre04030,Rhodopsin family,Opsin
1803,100000387,dre04030,Rhodopsin family,Opsin
1804,100332167,dre04030,Rhodopsin family,Opsin
1805,570397,dre04030,Rhodopsin family,Opsin
1806,562695,dre04030,Rhodopsin family,Opsin
1807,447916,dre04030,Rhodopsin family,Opsin
1808,550575,dre04030,Rhodopsin family,Opsin
1809,554142,dre04030,Rhodopsin family,Opsin
1810,569401,dre04030,Rhodopsin family,Alpha-ketoglutarate
1811,100004138,dre04030,Rhodopsin family,Alpha-ketoglutarate
1812,678638,dre04030,Rhodopsin family,Alpha-ketoglutarate
1813,100005578,dre04030,Rhodopsin family,Alpha-ketoglutarate
1814,110438836,dre04030,Rhodopsin family,Alpha-ketoglutarate
1815,404209,dre04030,Rhodopsin family,Cannabinoid
1816,795246,dre04030,Rhodopsin family,Cannabinoid
1817,565271,dre04030,Rhodopsin family,Estrogen
1818,570755,dre04030,Rhodopsin family,Hydroxy-carboxylic acid
1819,100005313,dre04030,Rhodopsin family,Hydroxy-carboxylic acid
1820,100148539,dre04030,Rhodopsin family,Hydroxy-carboxylic acid
1821,798482,dre04030,Rhodopsin family,L-Tryptophan and L-Phenylalanine
1822,100000501,dre04030,Rhodopsin family,L-Tryptophan and L-Phenylalanine
1823,30667,dre04030,Rhodopsin family,Melatonin
1824,565718,dre04030,Rhodopsin family,Melatonin
1825,30661,dre04030,Rhodopsin family,Melatonin
1826,30660,dre04030,Rhodopsin family,Melatonin
1827,30668,dre04030,Rhodopsin family,Melatonin
1828,30669,dre04030,Rhodopsin family,Melatonin
1829,556770,dre04030,Rhodopsin family,Oxysterol
1830,798560,dre04030,Rhodopsin family,Oxysterol
1831,100150688,dre04030,Rhodopsin family,Oxysterol
1832,100002627,dre04030,Rhodopsin family,Platelet activating factor
1833,563762,dre04030,Rhodopsin family,Proton-sensing GPCRs
1834,557116,dre04030,Rhodopsin family,Proton-sensing GPCRs
1835,799203,dre04030,Rhodopsin family,Proton-sensing GPCRs
1836,566903,dre04030,Rhodopsin family,Proton-sensing GPCRs
1837,797380,dre04030,Rhodopsin family,Proton-sensing GPCRs
1838,557933,dre04030,Rhodopsin family,Proton-sensing GPCRs
1839,558825,dre04030,Rhodopsin family,R-spondin
1840,100330212,dre04030,Rhodopsin family,R-spondin
1841,103909653,dre04030,Rhodopsin family,R-spondin
1842,567355,dre04030,Rhodopsin family,Super conserved receptor expressed in brain (SREB)
1843,793299,dre04030,Rhodopsin family,Super conserved receptor expressed in brain (SREB)
1844,57926,dre04030,Rhodopsin family,Super conserved receptor expressed in brain (SREB)
1845,100538060,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1846,565203,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1847,565609,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1848,100329977,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1849,100331841,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1850,100001258,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1851,794428,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1852,100329768,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1853,101884949,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1854,504167,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1855,100150048,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1856,795188,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1857,557394,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1858,564928,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1859,799848,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1860,791773,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1861,795372,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1862,101884270,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1863,571338,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1864,561988,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1865,100002249,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1866,100331471,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1867,101883564,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1868,100002845,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1869,101886313,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1870,557986,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1871,100003534,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1872,565192,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1873,101885431,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1874,101885494,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1875,497134,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1876,101885188,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1877,101883998,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1878,100007673,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1879,368421,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1880,100332121,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1881,561969,dre04030,Rhodopsin family,Orphan GPCRs / unclassified GPCRs
1882,560268,dre04030,Secretin receptor family,Calcitonin
1883,445508,dre04030,Secretin receptor family,Calcitonin
1884,567131,dre04030,Secretin receptor family,Calcitonin
1885,100537117,dre04030,Secretin receptor family,Calcitonin
1886,30629,dre04030,Secretin receptor family,Parathyroid hormone
1887,30651,dre04030,Secretin receptor family,Parathyroid hormone
1888,30650,dre04030,Secretin receptor family,Parathyroid hormone
1889,564876,dre04030,Secretin receptor family,Parathyroid hormone
1890,567940,dre04030,Secretin receptor family,Corticotropin-releasing hormone (CRH)
1891,100335005,dre04030,Secretin receptor family,Corticotropin-releasing hormone (CRH)
1892,793334,dre04030,Secretin receptor family,Growth hormone-releasing hormone (GHRH)
1893,101885514,dre04030,Secretin receptor family,Glucagon
1894,565237,dre04030,Secretin receptor family,Glucagon
1895,562973,dre04030,Secretin receptor family,Glucagon
1896,101885360,dre04030,Secretin receptor family,Gastric inhibitory peptide (GIP)
1897,503868,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1898,100334247,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1899,100002189,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1900,792410,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1901,541314,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1902,81886,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1903,541315,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1904,555473,dre04030,Secretin receptor family,Vasoactive intestinal polypeptide (VIP) and pituitary adenyl cyclase-activating peptide (PACAP)
1905,100537567,dre04030,Secretin receptor family,Secretin
1906,436966,dre04030,Secretin receptor family,Receptor activity modifying protein
1907,566313,dre04030,Secretin receptor family,Receptor activity modifying protein
1908,368436,dre04030,Adhesion receptor family,Cadherin EGF LAG (CELSR)
1909,556520,dre04030,Adhesion receptor family,Cadherin EGF LAG (CELSR)
1910,560426,dre04030,Adhesion receptor family,Cadherin EGF LAG (CELSR)
1911,100008568,dre04030,Adhesion receptor family,Cadherin EGF LAG (CELSR)
1912,569655,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1913,100538238,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1914,103909395,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1915,792970,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1916,100538283,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1917,100536657,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1918,101882660,dre04030,Adhesion receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1919,562531,dre04030,Adhesion receptor family,Latrophilin
1920,101884341,dre04030,Adhesion receptor family,Latrophilin
1921,101884937,dre04030,Adhesion receptor family,Latrophilin
1922,110437953,dre04030,Adhesion receptor family,Latrophilin
1923,100538279,dre04030,Adhesion receptor family,Latrophilin
1924,57987,dre04030,Adhesion receptor family,Latrophilin
1925,560631,dre04030,Adhesion receptor family,Latrophilin
1926,406676,dre04030,Adhesion receptor family,Latrophilin
1927,563527,dre04030,Adhesion receptor family,Brain-specific angiogenesis inhibitor (BAI)
1928,556993,dre04030,Adhesion receptor family,Brain-specific angiogenesis inhibitor (BAI)
1929,566117,dre04030,Adhesion receptor family,Brain-specific angiogenesis inhibitor (BAI)
1930,560847,dre04030,Adhesion receptor family,Others
1931,560700,dre04030,Adhesion receptor family,Others
1932,100003592,dre04030,Adhesion receptor family,Others
1933,791731,dre04030,Adhesion receptor family,Others
1934,571770,dre04030,Adhesion receptor family,Others
1935,101884238,dre04030,Adhesion receptor family,Others
1936,101886922,dre04030,Adhesion receptor family,Others
1937,565465,dre04030,Adhesion receptor family,Others
1938,324948,dre04030,Adhesion receptor family,Others
1939,101882832,dre04030,Adhesion receptor family,Others
1940,101883602,dre04030,Adhesion receptor family,Others
1941,563883,dre04030,Adhesion receptor family,Others
1942,799479,dre04030,Adhesion receptor family,Others
1943,100331278,dre04030,Adhesion receptor family,Others
1944,793963,dre04030,Adhesion receptor family,Others
1945,563479,dre04030,Adhesion receptor family,Others
1946,561970,dre04030,Adhesion receptor family,Others
1947,101882620,dre04030,Adhesion receptor family,Others
1948,415105,dre04030,Adhesion receptor family,Others
1949,368436,dre04030,Metabotropic glutamate receptor family,Cadherin EGF LAG (CELSR)
1950,556520,dre04030,Metabotropic glutamate receptor family,Cadherin EGF LAG (CELSR)
1951,560426,dre04030,Metabotropic glutamate receptor family,Cadherin EGF LAG (CELSR)
1952,100008568,dre04030,Metabotropic glutamate receptor family,Cadherin EGF LAG (CELSR)
1953,569655,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1954,100538238,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1955,103909395,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1956,792970,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1957,100538283,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1958,100536657,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1959,101882660,dre04030,Metabotropic glutamate receptor family,EGF-like module-containing mucin-like hormone receptor-like (EMR)
1960,562531,dre04030,Metabotropic glutamate receptor family,Latrophilin
1961,101884341,dre04030,Metabotropic glutamate receptor family,Latrophilin
1962,101884937,dre04030,Metabotropic glutamate receptor family,Latrophilin
1963,110437953,dre04030,Metabotropic glutamate receptor family,Latrophilin
1964,100538279,dre04030,Metabotropic glutamate receptor family,Latrophilin
1965,57987,dre04030,Metabotropic glutamate receptor family,Latrophilin
1966,560631,dre04030,Metabotropic glutamate receptor family,Latrophilin
1967,406676,dre04030,Metabotropic glutamate receptor family,Latrophilin
1968,563527,dre04030,Metabotropic glutamate receptor family,Brain-specific angiogenesis inhibitor (BAI)
1969,556993,dre04030,Metabotropic glutamate receptor family,Brain-specific angiogenesis inhibitor (BAI)
1970,566117,dre04030,Metabotropic glutamate receptor family,Brain-specific angiogenesis inhibitor (BAI)
1971,560847,dre04030,Metabotropic glutamate receptor family,Others
1972,560700,dre04030,Metabotropic glutamate receptor family,Others
1973,100003592,dre04030,Metabotropic glutamate receptor family,Others
1974,791731,dre04030,Metabotropic glutamate receptor family,Others
1975,571770,dre04030,Metabotropic glutamate receptor family,Others
1976,101884238,dre04030,Metabotropic glutamate receptor family,Others
1977,101886922,dre04030,Metabotropic glutamate receptor family,Others
1978,565465,dre04030,Metabotropic glutamate receptor family,Others
1979,324948,dre04030,Metabotropic glutamate receptor family,Others
1980,101882832,dre04030,Metabotropic glutamate receptor family,Others
1981,101883602,dre04030,Metabotropic glutamate receptor family,Others
1982,563883,dre04030,Metabotropic glutamate receptor family,Others
1983,799479,dre04030,Metabotropic glutamate receptor family,Others
1984,100331278,dre04030,Metabotropic glutamate receptor family,Others
1985,793963,dre04030,Metabotropic glutamate receptor family,Others
1986,563479,dre04030,Metabotropic glutamate receptor family,Others
1987,561970,dre04030,Metabotropic glutamate receptor family,Others
1988,101882620,dre04030,Metabotropic glutamate receptor family,Others
1989,415105,dre04030,Metabotropic glutamate receptor family,Others
1990,30412,dre04030,Frizzled / Smoothened family,smoothened
1991,30369,dre04030,Frizzled / Smoothened family,smoothened
1992,557384,dre04030,Frizzled / Smoothened family,smoothened
1993,30370,dre04030,Frizzled / Smoothened family,smoothened
1994,565921,dre04030,Frizzled / Smoothened family,smoothened
1995,567746,dre04030,Frizzled / Smoothened family,smoothened
1996,30363,dre04030,Frizzled / Smoothened family,smoothened
1997,30364,dre04030,Frizzled / Smoothened family,smoothened
1998,58073,dre04030,Frizzled / Smoothened family,smoothened
1999,58072,dre04030,Frizzled / Smoothened family,smoothened
2000,393533,dre04030,Frizzled / Smoothened family,smoothened
2001,30366,dre04030,Frizzled / Smoothened family,smoothened
2002,58023,dre04030,Frizzled / Smoothened family,smoothened
2003,557447,dre04030,Frizzled / Smoothened family,smoothened
2004,30225,dre04030,Frizzled / Smoothened family,smoothened
2005,768183,dre04040,Ligand-gated channels,GABA-A
2006,100150704,dre04040,Ligand-gated channels,GABA-A
2007,550520,dre04040,Ligand-gated channels,GABA-A
2008,799124,dre04040,Ligand-gated channels,GABA-A
2009,559693,dre04040,Ligand-gated channels,GABA-A
2010,100001259,dre04040,Ligand-gated channels,GABA-A
2011,393704,dre04040,Ligand-gated channels,GABA-A
2012,100331377,dre04040,Ligand-gated channels,GABA-A
2013,566922,dre04040,Ligand-gated channels,GABA-A
2014,336252,dre04040,Ligand-gated channels,GABA-A
2015,571422,dre04040,Ligand-gated channels,GABA-A
2016,556202,dre04040,Ligand-gated channels,GABA-A
2017,553402,dre04040,Ligand-gated channels,GABA-A
2018,567057,dre04040,Ligand-gated channels,GABA-A
2019,566633,dre04040,Ligand-gated channels,GABA-A
2020,562831,dre04040,Ligand-gated channels,GABA-A
2021,561738,dre04040,Ligand-gated channels,GABA-A
2022,100330554,dre04040,Ligand-gated channels,GABA-A
2023,569032,dre04040,Ligand-gated channels,GABA-A
2024,570876,dre04040,Ligand-gated channels,GABA-A
2025,561083,dre04040,Ligand-gated channels,GABA-A
2026,568984,dre04040,Ligand-gated channels,GABA-A
2027,751659,dre04040,Ligand-gated channels,GABA-A
2028,566514,dre04040,Ligand-gated channels,GABA-A
2029,30676,dre04040,Ligand-gated channels,Glycine
2030,793646,dre04040,Ligand-gated channels,Glycine
2031,192124,dre04040,Ligand-gated channels,Glycine
2032,83413,dre04040,Ligand-gated channels,Glycine
2033,192125,dre04040,Ligand-gated channels,Glycine
2034,445193,dre04040,Ligand-gated channels,Glycine
2035,83412,dre04040,Ligand-gated channels,Glycine
2036,30725,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2037,678575,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2038,568849,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2039,568467,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2040,556619,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2041,100537401,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2042,550584,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2043,555747,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2044,394199,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2045,101882451,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2046,566141,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2047,100537531,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2048,568807,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2049,798522,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2050,101882637,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2051,556507,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2052,100006941,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2053,100005295,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2054,561906,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2055,100003503,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2056,569662,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2057,317643,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2058,794401,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2059,568566,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2060,404273,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2061,445315,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2062,100536659,dre04040,Ligand-gated channels,Acetylcholine (nicotinic)
2063,571641,dre04040,Ligand-gated channels,Serotonin (5-HT3)
2064,571632,dre04040,Ligand-gated channels,Serotonin (5-HT3)
2065,100334841,dre04040,Ligand-gated channels,Serotonin (5-HT3)
2066,103909640,dre04040,Ligand-gated channels,Serotonin (5-HT3)
2067,103909974,dre04040,Ligand-gated channels,Serotonin (5-HT3)
2068,798689,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2069,403044,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2070,170450,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2071,170451,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2072,170452,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2073,368416,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2074,336069,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2075,407735,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2076,798001,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2077,561540,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2078,556013,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2079,100334689,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2080,556582,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2081,798791,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2082,100331381,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2083,557511,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2084,793756,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2085,448841,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2086,100005675,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2087,767745,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2088,570493,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2089,563297,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2090,100334883,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2091,559976,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2092,110438919,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2093,100333648,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2094,100003342,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2095,100149482,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2096,449864,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2097,564832,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2098,566411,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2099,100333101,dre04040,Ligand-gated channels,Glutamate (ionotropic)
2100,407672,dre04040,Ligand-gated channels,Acid-sensing ion channel (ASIC)
2101,791696,dre04040,Ligand-gated channels,Acid-sensing ion channel (ASIC)
